id name jersey teamName
95279 Player95279 3 Team187
95280 Player95280 73 Team18
95281 Player95281 90 Team453
95282 Player95282 13 Team908
95283 Player95283 29 Team984
95284 Player95284 47 Team456
95285 Player95285 15 Team578
95286 Player95286 5 Team62
95287 Player95287 90 Team124
95288 Player95288 66 Team27
95289 Player95289 19 Team364
95290 Player95290 85 Team590
95291 Player95291 80 Team780
95292 Player95292 63 Team375
95293 Player95293 72 Team483
95294 Player95294 87 Team865
95295 Player95295 96 Team11
95296 Player95296 50 Team507
95297 Player95297 25 Team755
95298 Player95298 43 Team625
95299 Player95299 17 Team845
95300 Player95300 58 Team152
95301 Player95301 83 Team362
95302 Player95302 73 Team841
95303 Player95303 72 Team93
95304 Player95304 71 Team237
95305 Player95305 73 Team165
95306 Player95306 56 Team923
95307 Player95307 6 Team391
95308 Player95308 34 Team741
95309 Player95309 94 Team340
95310 Player95310 91 Team170
95311 Player95311 12 Team207
95312 Player95312 67 Team128
95313 Player95313 57 Team42
95314 Player95314 46 Team95
95315 Player95315 75 Team464
95316 Player95316 51 Team854
95317 Player95317 4 Team846
95318 Player95318 89 Team984
95319 Player95319 89 Team886
95320 Player95320 8 Team999
95321 Player95321 32 Team836
95322 Player95322 21 Team565
95323 Player95323 59 Team277
95324 Player95324 68 Team198
95325 Player95325 87 Team396
95326 Player95326 72 Team458
95327 Player95327 99 Team447
95328 Player95328 27 Team225
95329 Player95329 57 Team561
95330 Player95330 16 Team112
95331 Player95331 20 Team298
95332 Player95332 82 Team123
95333 Player95333 46 Team4
95334 Player95334 41 Team139
95335 Player95335 89 Team399
95336 Player95336 65 Team746
95337 Player95337 36 Team503
95338 Player95338 33 Team285
95339 Player95339 1 Team196
95340 Player95340 60 Team706
95341 Player95341 42 Team659
95342 Player95342 29 Team41
95343 Player95343 5 Team155
95344 Player95344 5 Team15
95345 Player95345 47 Team858
95346 Player95346 71 Team185
95347 Player95347 54 Team785
95348 Player95348 82 Team391
95349 Player95349 31 Team341
95350 Player95350 38 Team281
95351 Player95351 19 Team512
95352 Player95352 5 Team14
95353 Player95353 82 Team592
95354 Player95354 71 Team106
95355 Player95355 87 Team734
95356 Player95356 75 Team935
95357 Player95357 3 Team433
95358 Player95358 81 Team24
95359 Player95359 73 Team667
95360 Player95360 45 Team658
95361 Player95361 89 Team308
95362 Player95362 50 Team620
95363 Player95363 88 Team47
95364 Player95364 54 Team729
95365 Player95365 20 Team498
95366 Player95366 15 Team339
95367 Player95367 19 Team89
95368 Player95368 58 Team50
95369 Player95369 7 Team197
95370 Player95370 39 Team381
95371 Player95371 75 Team81
95372 Player95372 52 Team896
95373 Player95373 55 Team158
95374 Player95374 76 Team999
95375 Player95375 46 Team839
95376 Player95376 68 Team186
95377 Player95377 98 Team119
95378 Player95378 17 Team513
95379 Player95379 24 Team186
95380 Player95380 68 Team618
95381 Player95381 26 Team410
95382 Player95382 24 Team568
95383 Player95383 29 Team675
95384 Player95384 29 Team438
95385 Player95385 95 Team176
95386 Player95386 55 Team181
95387 Player95387 14 Team719
95388 Player95388 98 Team771
95389 Player95389 35 Team570
95390 Player95390 75 Team581
95391 Player95391 59 Team672
95392 Player95392 61 Team38
95393 Player95393 32 Team332
95394 Player95394 52 Team447
95395 Player95395 59 Team756
95396 Player95396 73 Team713
95397 Player95397 9 Team148
95398 Player95398 42 Team249
95399 Player95399 86 Team796
95400 Player95400 92 Team476
95401 Player95401 82 Team520
95402 Player95402 66 Team372
95403 Player95403 51 Team38
95404 Player95404 97 Team153
95405 Player95405 26 Team237
95406 Player95406 68 Team947
95407 Player95407 49 Team684
95408 Player95408 88 Team294
95409 Player95409 97 Team121
95410 Player95410 61 Team567
95411 Player95411 91 Team755
95412 Player95412 84 Team7
95413 Player95413 71 Team82
95414 Player95414 68 Team150
95415 Player95415 23 Team661
95416 Player95416 96 Team25
95417 Player95417 46 Team516
95418 Player95418 38 Team607
95419 Player95419 33 Team184
95420 Player95420 99 Team505
95421 Player95421 55 Team863
95422 Player95422 62 Team992
95423 Player95423 47 Team77
95424 Player95424 82 Team675
95425 Player95425 48 Team191
95426 Player95426 72 Team273
95427 Player95427 15 Team705
95428 Player95428 91 Team203
95429 Player95429 67 Team179
95430 Player95430 21 Team366
95431 Player95431 69 Team695
95432 Player95432 62 Team432
95433 Player95433 14 Team822
95434 Player95434 57 Team32
95435 Player95435 98 Team980
95436 Player95436 33 Team699
95437 Player95437 99 Team449
95438 Player95438 90 Team941
95439 Player95439 80 Team265
95440 Player95440 49 Team845
95441 Player95441 83 Team614
95442 Player95442 35 Team988
95443 Player95443 16 Team501
95444 Player95444 56 Team110
95445 Player95445 95 Team471
95446 Player95446 43 Team945
95447 Player95447 53 Team72
95448 Player95448 80 Team375
95449 Player95449 58 Team157
95450 Player95450 35 Team583
95451 Player95451 90 Team465
95452 Player95452 93 Team17
95453 Player95453 79 Team825
95454 Player95454 5 Team505
95455 Player95455 75 Team882
95456 Player95456 65 Team803
95457 Player95457 48 Team527
95458 Player95458 18 Team392
95459 Player95459 85 Team327
95460 Player95460 10 Team712
95461 Player95461 2 Team126
95462 Player95462 98 Team265
95463 Player95463 96 Team650
95464 Player95464 14 Team478
95465 Player95465 99 Team841
95466 Player95466 3 Team987
95467 Player95467 41 Team665
95468 Player95468 48 Team144
95469 Player95469 66 Team193
95470 Player95470 78 Team189
95471 Player95471 54 Team774
95472 Player95472 80 Team261
95473 Player95473 38 Team664
95474 Player95474 14 Team726
95475 Player95475 7 Team511
95476 Player95476 59 Team632
95477 Player95477 79 Team839
95478 Player95478 71 Team955
95479 Player95479 21 Team500
95480 Player95480 97 Team238
95481 Player95481 4 Team26
95482 Player95482 13 Team693
95483 Player95483 83 Team515
95484 Player95484 41 Team875
95485 Player95485 76 Team47
95486 Player95486 10 Team521
95487 Player95487 35 Team703
95488 Player95488 17 Team501
95489 Player95489 93 Team595
95490 Player95490 39 Team718
95491 Player95491 59 Team901
95492 Player95492 79 Team134
95493 Player95493 67 Team677
95494 Player95494 71 Team674
95495 Player95495 44 Team373
95496 Player95496 40 Team559
95497 Player95497 87 Team928
95498 Player95498 44 Team245
95499 Player95499 46 Team703
95500 Player95500 82 Team944
95501 Player95501 70 Team485
95502 Player95502 17 Team516
95503 Player95503 35 Team484
95504 Player95504 65 Team49
95505 Player95505 2 Team718
95506 Player95506 30 Team887
95507 Player95507 21 Team257
95508 Player95508 18 Team124
95509 Player95509 53 Team301
95510 Player95510 27 Team100
95511 Player95511 79 Team543
95512 Player95512 19 Team984
95513 Player95513 10 Team667
95514 Player95514 89 Team138
95515 Player95515 56 Team133
95516 Player95516 56 Team727
95517 Player95517 61 Team969
95518 Player95518 40 Team750
95519 Player95519 65 Team541
95520 Player95520 92 Team233
95521 Player95521 95 Team35
95522 Player95522 42 Team546
95523 Player95523 66 Team91
95524 Player95524 97 Team448
95525 Player95525 69 Team672
95526 Player95526 89 Team937
95527 Player95527 38 Team193
95528 Player95528 84 Team465
95529 Player95529 78 Team355
95530 Player95530 71 Team964
95531 Player95531 36 Team389
95532 Player95532 20 Team473
95533 Player95533 6 Team261
95534 Player95534 40 Team825
95535 Player95535 37 Team353
95536 Player95536 35 Team862
95537 Player95537 57 Team609
95538 Player95538 59 Team494
95539 Player95539 66 Team363
95540 Player95540 10 Team58
95541 Player95541 96 Team118
95542 Player95542 31 Team914
95543 Player95543 29 Team259
95544 Player95544 62 Team596
95545 Player95545 48 Team8
95546 Player95546 29 Team500
95547 Player95547 7 Team272
95548 Player95548 3 Team606
95549 Player95549 5 Team488
95550 Player95550 4 Team826
95551 Player95551 55 Team778
95552 Player95552 1 Team80
95553 Player95553 16 Team871
95554 Player95554 80 Team556
95555 Player95555 90 Team713
95556 Player95556 18 Team315
95557 Player95557 62 Team31
95558 Player95558 47 Team15
95559 Player95559 57 Team589
95560 Player95560 43 Team374
95561 Player95561 21 Team939
95562 Player95562 26 Team386
95563 Player95563 82 Team332
95564 Player95564 3 Team189
95565 Player95565 12 Team306
95566 Player95566 35 Team940
95567 Player95567 24 Team423
95568 Player95568 71 Team974
95569 Player95569 46 Team551
95570 Player95570 31 Team116
95571 Player95571 4 Team533
95572 Player95572 59 Team986
95573 Player95573 41 Team172
95574 Player95574 56 Team551
95575 Player95575 24 Team783
95576 Player95576 95 Team442
95577 Player95577 43 Team594
95578 Player95578 48 Team981
95579 Player95579 78 Team266
95580 Player95580 92 Team695
95581 Player95581 23 Team274
95582 Player95582 60 Team533
95583 Player95583 44 Team881
95584 Player95584 97 Team736
95585 Player95585 67 Team512
95586 Player95586 57 Team45
95587 Player95587 66 Team664
95588 Player95588 40 Team480
95589 Player95589 53 Team595
95590 Player95590 94 Team18
95591 Player95591 28 Team889
95592 Player95592 59 Team846
95593 Player95593 13 Team719
95594 Player95594 1 Team438
95595 Player95595 5 Team59
95596 Player95596 17 Team467
95597 Player95597 83 Team18
95598 Player95598 33 Team301
95599 Player95599 12 Team654
95600 Player95600 6 Team271
95601 Player95601 50 Team378
95602 Player95602 24 Team7
95603 Player95603 39 Team160
95604 Player95604 43 Team613
95605 Player95605 66 Team958
95606 Player95606 24 Team778
95607 Player95607 65 Team403
95608 Player95608 43 Team274
95609 Player95609 69 Team120
95610 Player95610 13 Team397
95611 Player95611 68 Team69
95612 Player95612 89 Team26
95613 Player95613 84 Team225
95614 Player95614 22 Team197
95615 Player95615 23 Team231
95616 Player95616 90 Team819
95617 Player95617 10 Team445
95618 Player95618 25 Team691
95619 Player95619 77 Team758
95620 Player95620 16 Team840
95621 Player95621 94 Team515
95622 Player95622 27 Team140
95623 Player95623 28 Team805
95624 Player95624 27 Team55
95625 Player95625 4 Team511
95626 Player95626 35 Team593
95627 Player95627 74 Team945
95628 Player95628 1 Team764
95629 Player95629 64 Team183
95630 Player95630 22 Team965
95631 Player95631 66 Team316
95632 Player95632 22 Team796
95633 Player95633 10 Team537
95634 Player95634 68 Team273
95635 Player95635 32 Team179
95636 Player95636 84 Team258
95637 Player95637 3 Team124
95638 Player95638 9 Team515
95639 Player95639 5 Team256
95640 Player95640 69 Team693
95641 Player95641 51 Team130
95642 Player95642 41 Team714
95643 Player95643 24 Team248
95644 Player95644 8 Team248
95645 Player95645 6 Team781
95646 Player95646 47 Team604
95647 Player95647 30 Team829
95648 Player95648 36 Team256
95649 Player95649 55 Team846
95650 Player95650 89 Team256
95651 Player95651 55 Team894
95652 Player95652 43 Team370
95653 Player95653 94 Team399
95654 Player95654 93 Team261
95655 Player95655 83 Team666
95656 Player95656 93 Team563
95657 Player95657 93 Team819
95658 Player95658 22 Team777
95659 Player95659 13 Team521
95660 Player95660 43 Team918
95661 Player95661 44 Team969
95662 Player95662 35 Team138
95663 Player95663 1 Team371
95664 Player95664 49 Team434
95665 Player95665 8 Team629
95666 Player95666 42 Team401
95667 Player95667 91 Team982
95668 Player95668 61 Team89
95669 Player95669 29 Team398
95670 Player95670 31 Team530
95671 Player95671 46 Team397
95672 Player95672 96 Team450
95673 Player95673 61 Team785
95674 Player95674 95 Team518
95675 Player95675 38 Team755
95676 Player95676 8 Team159
95677 Player95677 57 Team532
95678 Player95678 46 Team617
95679 Player95679 56 Team292
95680 Player95680 42 Team664
95681 Player95681 66 Team972
95682 Player95682 4 Team956
95683 Player95683 84 Team349
95684 Player95684 75 Team734
95685 Player95685 7 Team168
95686 Player95686 91 Team803
95687 Player95687 72 Team719
95688 Player95688 49 Team545
95689 Player95689 29 Team763
95690 Player95690 99 Team232
95691 Player95691 90 Team160
95692 Player95692 79 Team691
95693 Player95693 69 Team390
95694 Player95694 59 Team111
95695 Player95695 78 Team626
95696 Player95696 71 Team459
95697 Player95697 83 Team332
95698 Player95698 72 Team728
95699 Player95699 75 Team42
95700 Player95700 98 Team962
95701 Player95701 78 Team661
95702 Player95702 65 Team512
95703 Player95703 40 Team194
95704 Player95704 92 Team913
95705 Player95705 24 Team395
95706 Player95706 95 Team472
95707 Player95707 59 Team391
95708 Player95708 5 Team177
95709 Player95709 53 Team992
95710 Player95710 78 Team716
95711 Player95711 41 Team619
95712 Player95712 63 Team738
95713 Player95713 54 Team462
95714 Player95714 71 Team549
95715 Player95715 99 Team325
95716 Player95716 12 Team909
95717 Player95717 38 Team893
95718 Player95718 66 Team880
95719 Player95719 22 Team292
95720 Player95720 39 Team794
95721 Player95721 14 Team80
95722 Player95722 63 Team349
95723 Player95723 28 Team856
95724 Player95724 2 Team922
95725 Player95725 30 Team384
95726 Player95726 28 Team321
95727 Player95727 16 Team505
95728 Player95728 18 Team525
95729 Player95729 22 Team248
95730 Player95730 40 Team276
95731 Player95731 91 Team445
95732 Player95732 70 Team814
95733 Player95733 29 Team944
95734 Player95734 32 Team692
95735 Player95735 88 Team703
95736 Player95736 76 Team67
95737 Player95737 14 Team890
95738 Player95738 8 Team696
95739 Player95739 81 Team643
95740 Player95740 61 Team334
95741 Player95741 65 Team216
95742 Player95742 55 Team301
95743 Player95743 72 Team195
95744 Player95744 8 Team558
95745 Player95745 78 Team108
95746 Player95746 46 Team485
95747 Player95747 81 Team100
95748 Player95748 2 Team558
95749 Player95749 41 Team494
95750 Player95750 18 Team219
95751 Player95751 9 Team330
95752 Player95752 60 Team20
95753 Player95753 91 Team889
95754 Player95754 51 Team904
95755 Player95755 96 Team288
95756 Player95756 45 Team68
95757 Player95757 70 Team966
95758 Player95758 27 Team594
95759 Player95759 78 Team816
95760 Player95760 74 Team907
95761 Player95761 60 Team824
95762 Player95762 72 Team615
95763 Player95763 97 Team433
95764 Player95764 4 Team196
95765 Player95765 11 Team591
95766 Player95766 5 Team526
95767 Player95767 45 Team60
95768 Player95768 19 Team46
95769 Player95769 55 Team45
95770 Player95770 45 Team622
95771 Player95771 52 Team311
95772 Player95772 89 Team812
95773 Player95773 7 Team180
95774 Player95774 34 Team621
95775 Player95775 92 Team482
95776 Player95776 32 Team588
95777 Player95777 52 Team14
95778 Player95778 31 Team59
95779 Player95779 65 Team341
95780 Player95780 48 Team425
95781 Player95781 23 Team811
95782 Player95782 93 Team164
95783 Player95783 60 Team695
95784 Player95784 54 Team481
95785 Player95785 64 Team159
95786 Player95786 56 Team290
95787 Player95787 19 Team680
95788 Player95788 99 Team735
95789 Player95789 81 Team537
95790 Player95790 90 Team600
95791 Player95791 78 Team984
95792 Player95792 69 Team490
95793 Player95793 85 Team893
95794 Player95794 49 Team1000
95795 Player95795 5 Team862
95796 Player95796 75 Team580
95797 Player95797 7 Team634
95798 Player95798 6 Team14
95799 Player95799 11 Team786
95800 Player95800 39 Team68
95801 Player95801 22 Team325
95802 Player95802 76 Team835
95803 Player95803 66 Team579
95804 Player95804 54 Team877
95805 Player95805 49 Team12
95806 Player95806 28 Team539
95807 Player95807 89 Team866
95808 Player95808 43 Team908
95809 Player95809 36 Team740
95810 Player95810 80 Team415
95811 Player95811 34 Team325
95812 Player95812 1 Team638
95813 Player95813 38 Team532
95814 Player95814 88 Team676
95815 Player95815 53 Team333
95816 Player95816 18 Team656
95817 Player95817 80 Team8
95818 Player95818 19 Team514
95819 Player95819 62 Team176
95820 Player95820 3 Team917
95821 Player95821 10 Team415
95822 Player95822 4 Team165
95823 Player95823 82 Team352
95824 Player95824 85 Team548
95825 Player95825 33 Team669
95826 Player95826 98 Team536
95827 Player95827 69 Team970
95828 Player95828 9 Team750
95829 Player95829 44 Team418
95830 Player95830 9 Team309
95831 Player95831 38 Team552
95832 Player95832 6 Team268
95833 Player95833 38 Team504
95834 Player95834 17 Team534
95835 Player95835 70 Team552
95836 Player95836 66 Team944
95837 Player95837 9 Team153
95838 Player95838 94 Team303
95839 Player95839 4 Team114
95840 Player95840 98 Team751
95841 Player95841 44 Team391
95842 Player95842 97 Team618
95843 Player95843 21 Team254
95844 Player95844 59 Team710
95845 Player95845 93 Team730
95846 Player95846 53 Team330
95847 Player95847 16 Team107
95848 Player95848 91 Team569
95849 Player95849 39 Team942
95850 Player95850 29 Team200
95851 Player95851 50 Team305
95852 Player95852 42 Team453
95853 Player95853 44 Team234
95854 Player95854 3 Team729
95855 Player95855 4 Team808
95856 Player95856 55 Team503
95857 Player95857 89 Team218
95858 Player95858 97 Team709
95859 Player95859 99 Team847
95860 Player95860 80 Team947
95861 Player95861 5 Team742
95862 Player95862 33 Team946
95863 Player95863 30 Team878
95864 Player95864 37 Team863
95865 Player95865 76 Team512
95866 Player95866 33 Team303
95867 Player95867 59 Team180
95868 Player95868 91 Team813
95869 Player95869 54 Team730
95870 Player95870 45 Team546
95871 Player95871 24 Team307
95872 Player95872 4 Team428
95873 Player95873 35 Team526
95874 Player95874 38 Team346
95875 Player95875 10 Team638
95876 Player95876 74 Team535
95877 Player95877 43 Team324
95878 Player95878 82 Team622
95879 Player95879 24 Team962
95880 Player95880 74 Team397
95881 Player95881 89 Team544
95882 Player95882 30 Team892
95883 Player95883 52 Team674
95884 Player95884 55 Team567
95885 Player95885 29 Team777
95886 Player95886 69 Team346
95887 Player95887 8 Team929
95888 Player95888 61 Team94
95889 Player95889 92 Team523
95890 Player95890 78 Team625
95891 Player95891 54 Team732
95892 Player95892 16 Team954
95893 Player95893 18 Team950
95894 Player95894 54 Team845
95895 Player95895 36 Team901
95896 Player95896 6 Team755
95897 Player95897 62 Team660
95898 Player95898 42 Team343
95899 Player95899 80 Team497
95900 Player95900 41 Team900
95901 Player95901 2 Team183
95902 Player95902 39 Team515
95903 Player95903 90 Team979
95904 Player95904 16 Team171
95905 Player95905 21 Team249
95906 Player95906 4 Team897
95907 Player95907 33 Team911
95908 Player95908 49 Team91
95909 Player95909 90 Team386
95910 Player95910 25 Team896
95911 Player95911 5 Team224
95912 Player95912 7 Team699
95913 Player95913 29 Team86
95914 Player95914 12 Team983
95915 Player95915 90 Team811
95916 Player95916 31 Team868
95917 Player95917 56 Team980
95918 Player95918 42 Team458
95919 Player95919 8 Team905
95920 Player95920 33 Team742
95921 Player95921 28 Team880
95922 Player95922 18 Team771
95923 Player95923 43 Team713
95924 Player95924 90 Team475
95925 Player95925 65 Team538
95926 Player95926 92 Team542
95927 Player95927 61 Team908
95928 Player95928 27 Team162
95929 Player95929 69 Team109
95930 Player95930 7 Team468
95931 Player95931 28 Team991
95932 Player95932 78 Team470
95933 Player95933 20 Team873
95934 Player95934 86 Team74
95935 Player95935 92 Team212
95936 Player95936 43 Team293
95937 Player95937 64 Team121
95938 Player95938 47 Team415
95939 Player95939 75 Team121
95940 Player95940 31 Team274
95941 Player95941 94 Team373
95942 Player95942 79 Team345
95943 Player95943 36 Team143
95944 Player95944 85 Team419
95945 Player95945 10 Team385
95946 Player95946 17 Team712
95947 Player95947 35 Team860
95948 Player95948 8 Team579
95949 Player95949 69 Team92
95950 Player95950 5 Team352
95951 Player95951 71 Team546
95952 Player95952 54 Team721
95953 Player95953 32 Team274
95954 Player95954 43 Team252
95955 Player95955 22 Team799
95956 Player95956 30 Team831
95957 Player95957 75 Team923
95958 Player95958 23 Team654
95959 Player95959 57 Team571
95960 Player95960 73 Team452
95961 Player95961 22 Team170
95962 Player95962 47 Team880
95963 Player95963 49 Team228
95964 Player95964 17 Team706
95965 Player95965 27 Team774
95966 Player95966 48 Team7
95967 Player95967 70 Team541
95968 Player95968 41 Team25
95969 Player95969 76 Team244
95970 Player95970 75 Team730
95971 Player95971 68 Team162
95972 Player95972 22 Team362
95973 Player95973 57 Team588
95974 Player95974 89 Team79
95975 Player95975 46 Team278
95976 Player95976 54 Team349
95977 Player95977 28 Team479
95978 Player95978 34 Team471
95979 Player95979 8 Team582
95980 Player95980 73 Team540
95981 Player95981 61 Team48
95982 Player95982 91 Team5
95983 Player95983 11 Team276
95984 Player95984 55 Team149
95985 Player95985 90 Team768
95986 Player95986 35 Team554
95987 Player95987 2 Team76
95988 Player95988 11 Team724
95989 Player95989 31 Team832
95990 Player95990 66 Team252
95991 Player95991 24 Team874
95992 Player95992 62 Team375
95993 Player95993 93 Team2
95994 Player95994 29 Team931
95995 Player95995 39 Team394
95996 Player95996 19 Team408
95997 Player95997 89 Team480
95998 Player95998 32 Team642
95999 Player95999 13 Team814
96000 Player96000 17 Team679
96001 Player96001 18 Team180
96002 Player96002 39 Team988
96003 Player96003 98 Team852
96004 Player96004 72 Team949
96005 Player96005 36 Team719
96006 Player96006 57 Team60
96007 Player96007 10 Team878
96008 Player96008 8 Team666
96009 Player96009 33 Team955
96010 Player96010 8 Team36
96011 Player96011 77 Team584
96012 Player96012 65 Team511
96013 Player96013 75 Team632
96014 Player96014 88 Team703
96015 Player96015 91 Team901
96016 Player96016 19 Team837
96017 Player96017 43 Team346
96018 Player96018 23 Team551
96019 Player96019 39 Team18
96020 Player96020 56 Team708
96021 Player96021 60 Team145
96022 Player96022 93 Team720
96023 Player96023 17 Team258
96024 Player96024 65 Team301
96025 Player96025 9 Team920
96026 Player96026 66 Team819
96027 Player96027 45 Team824
96028 Player96028 98 Team457
96029 Player96029 27 Team966
96030 Player96030 1 Team996
96031 Player96031 60 Team32
96032 Player96032 27 Team487
96033 Player96033 1 Team33
96034 Player96034 45 Team252
96035 Player96035 96 Team86
96036 Player96036 82 Team82
96037 Player96037 36 Team838
96038 Player96038 27 Team400
96039 Player96039 56 Team733
96040 Player96040 88 Team696
96041 Player96041 26 Team546
96042 Player96042 26 Team800
96043 Player96043 66 Team162
96044 Player96044 73 Team797
96045 Player96045 3 Team476
96046 Player96046 30 Team888
96047 Player96047 28 Team615
96048 Player96048 77 Team670
96049 Player96049 72 Team304
96050 Player96050 83 Team194
96051 Player96051 43 Team249
96052 Player96052 44 Team254
96053 Player96053 43 Team358
96054 Player96054 30 Team595
96055 Player96055 35 Team241
96056 Player96056 99 Team445
96057 Player96057 41 Team849
96058 Player96058 27 Team594
96059 Player96059 61 Team702
96060 Player96060 19 Team419
96061 Player96061 7 Team825
96062 Player96062 60 Team468
96063 Player96063 3 Team810
96064 Player96064 78 Team529
96065 Player96065 86 Team593
96066 Player96066 43 Team434
96067 Player96067 46 Team681
96068 Player96068 4 Team353
96069 Player96069 11 Team633
96070 Player96070 97 Team289
96071 Player96071 60 Team861
96072 Player96072 92 Team81
96073 Player96073 54 Team373
96074 Player96074 33 Team537
96075 Player96075 46 Team693
96076 Player96076 33 Team157
96077 Player96077 87 Team901
96078 Player96078 99 Team383
96079 Player96079 85 Team457
96080 Player96080 12 Team154
96081 Player96081 18 Team627
96082 Player96082 47 Team356
96083 Player96083 71 Team239
96084 Player96084 98 Team915
96085 Player96085 12 Team120
96086 Player96086 47 Team27
96087 Player96087 32 Team193
96088 Player96088 34 Team711
96089 Player96089 14 Team567
96090 Player96090 27 Team991
96091 Player96091 34 Team365
96092 Player96092 91 Team944
96093 Player96093 45 Team32
96094 Player96094 75 Team770
96095 Player96095 77 Team148
96096 Player96096 28 Team502
96097 Player96097 86 Team502
96098 Player96098 40 Team831
96099 Player96099 81 Team531
96100 Player96100 37 Team811
96101 Player96101 67 Team409
96102 Player96102 17 Team841
96103 Player96103 51 Team53
96104 Player96104 64 Team149
96105 Player96105 17 Team173
96106 Player96106 17 Team105
96107 Player96107 36 Team167
96108 Player96108 35 Team431
96109 Player96109 22 Team305
96110 Player96110 36 Team93
96111 Player96111 77 Team387
96112 Player96112 53 Team711
96113 Player96113 63 Team378
96114 Player96114 91 Team523
96115 Player96115 34 Team846
96116 Player96116 96 Team625
96117 Player96117 45 Team926
96118 Player96118 67 Team554
96119 Player96119 12 Team938
96120 Player96120 90 Team315
96121 Player96121 4 Team537
96122 Player96122 32 Team58
96123 Player96123 60 Team764
96124 Player96124 81 Team832
96125 Player96125 10 Team178
96126 Player96126 52 Team303
96127 Player96127 76 Team662
96128 Player96128 83 Team21
96129 Player96129 63 Team15
96130 Player96130 88 Team122
96131 Player96131 85 Team454
96132 Player96132 31 Team47
96133 Player96133 60 Team389
96134 Player96134 80 Team15
96135 Player96135 6 Team558
96136 Player96136 96 Team74
96137 Player96137 63 Team65
96138 Player96138 22 Team48
96139 Player96139 9 Team498
96140 Player96140 16 Team75
96141 Player96141 48 Team707
96142 Player96142 21 Team376
96143 Player96143 68 Team677
96144 Player96144 86 Team848
96145 Player96145 49 Team773
96146 Player96146 44 Team569
96147 Player96147 88 Team309
96148 Player96148 62 Team474
96149 Player96149 74 Team888
96150 Player96150 61 Team327
96151 Player96151 23 Team610
96152 Player96152 36 Team626
96153 Player96153 32 Team535
96154 Player96154 59 Team531
96155 Player96155 84 Team467
96156 Player96156 98 Team729
96157 Player96157 22 Team10
96158 Player96158 53 Team313
96159 Player96159 40 Team353
96160 Player96160 1 Team14
96161 Player96161 28 Team308
96162 Player96162 91 Team603
96163 Player96163 91 Team345
96164 Player96164 87 Team109
96165 Player96165 95 Team109
96166 Player96166 37 Team155
96167 Player96167 50 Team702
96168 Player96168 36 Team650
96169 Player96169 92 Team785
96170 Player96170 37 Team988
96171 Player96171 83 Team445
96172 Player96172 63 Team234
96173 Player96173 61 Team40
96174 Player96174 89 Team138
96175 Player96175 75 Team56
96176 Player96176 40 Team218
96177 Player96177 58 Team644
96178 Player96178 86 Team213
96179 Player96179 43 Team948
96180 Player96180 73 Team629
96181 Player96181 79 Team38
96182 Player96182 54 Team651
96183 Player96183 69 Team963
96184 Player96184 91 Team163
96185 Player96185 73 Team489
96186 Player96186 73 Team459
96187 Player96187 3 Team426
96188 Player96188 12 Team437
96189 Player96189 45 Team349
96190 Player96190 86 Team666
96191 Player96191 55 Team604
96192 Player96192 86 Team330
96193 Player96193 41 Team869
96194 Player96194 5 Team186
96195 Player96195 84 Team253
96196 Player96196 58 Team357
96197 Player96197 27 Team26
96198 Player96198 83 Team990
96199 Player96199 61 Team199
96200 Player96200 74 Team820
96201 Player96201 53 Team686
96202 Player96202 5 Team471
96203 Player96203 33 Team617
96204 Player96204 17 Team363
96205 Player96205 1 Team553
96206 Player96206 28 Team202
96207 Player96207 60 Team795
96208 Player96208 97 Team95
96209 Player96209 28 Team440
96210 Player96210 46 Team560
96211 Player96211 56 Team540
96212 Player96212 53 Team947
96213 Player96213 89 Team489
96214 Player96214 18 Team141
96215 Player96215 4 Team436
96216 Player96216 26 Team990
96217 Player96217 53 Team712
96218 Player96218 91 Team809
96219 Player96219 62 Team210
96220 Player96220 28 Team371
96221 Player96221 99 Team173
96222 Player96222 14 Team610
96223 Player96223 64 Team879
96224 Player96224 98 Team432
96225 Player96225 15 Team107
96226 Player96226 30 Team167
96227 Player96227 95 Team840
96228 Player96228 41 Team535
96229 Player96229 60 Team443
96230 Player96230 69 Team95
96231 Player96231 69 Team144
96232 Player96232 58 Team144
96233 Player96233 44 Team503
96234 Player96234 15 Team584
96235 Player96235 76 Team309
96236 Player96236 64 Team534
96237 Player96237 61 Team951
96238 Player96238 70 Team241
96239 Player96239 39 Team86
96240 Player96240 89 Team133
96241 Player96241 45 Team992
96242 Player96242 1 Team96
96243 Player96243 36 Team403
96244 Player96244 77 Team362
96245 Player96245 86 Team504
96246 Player96246 74 Team100
96247 Player96247 27 Team781
96248 Player96248 57 Team395
96249 Player96249 43 Team363
96250 Player96250 80 Team165
96251 Player96251 58 Team770
96252 Player96252 14 Team563
96253 Player96253 52 Team73
96254 Player96254 44 Team775
96255 Player96255 54 Team330
96256 Player96256 43 Team400
96257 Player96257 11 Team45
96258 Player96258 22 Team227
96259 Player96259 10 Team156
96260 Player96260 88 Team308
96261 Player96261 53 Team816
96262 Player96262 89 Team198
96263 Player96263 48 Team482
96264 Player96264 80 Team799
96265 Player96265 15 Team124
96266 Player96266 11 Team640
96267 Player96267 85 Team129
96268 Player96268 42 Team275
96269 Player96269 86 Team249
96270 Player96270 2 Team845
96271 Player96271 75 Team506
96272 Player96272 99 Team839
96273 Player96273 48 Team284
96274 Player96274 80 Team927
96275 Player96275 42 Team779
96276 Player96276 73 Team428
96277 Player96277 98 Team195
